t,x,y,z,qw,qx,qy,qz
92.611657,23.957477569580078,-10.17017650604248,0.14972715079784393,-0.27707284688949585,0.0705195888876915,-0.02006419003009796,-0.9580475687980652
92.674566,23.813169479370117,-10.072696685791016,0.17014241218566895,-0.2774829864501953,0.07089690864086151,-0.021365515887737274,-0.9578728675842285
92.7378733,23.673837661743164,-9.978431701660156,0.19100654125213623,-0.2778777480125427,0.0712466612458229,-0.02260579727590084,-0.9577040076255798
92.8007611,23.539466857910156,-9.887474060058594,0.2123149186372757,-0.27825623750686646,0.07154715806245804,-0.02374373748898506,-0.9575440883636475
92.8636667,23.41005516052246,-9.799921989440918,0.23402506113052368,-0.27861809730529785,0.07183379679918289,-0.02478557452559471,-0.9573910236358643
92.9268404,23.28559684753418,-9.715856552124023,0.25607648491859436,-0.27896153926849365,0.07210656255483627,-0.025706185027956963,-0.9572462439537048
92.9900027,23.16608238220215,-9.635354995727539,0.2784273028373718,-0.2792859375476837,0.07236339896917343,-0.026484955102205276,-0.9571110606193542
93.0534286,23.0515193939209,-9.558483123779297,0.3010057508945465,-0.279590368270874,0.07261710613965988,-0.02711457572877407,-0.956985354423523
93.1163816,22.941892623901367,-9.485288619995117,0.3238334059715271,-0.2798749506473541,0.07282920181751251,-0.027565957978367805,-0.9568730592727661
93.1794502,22.83721351623535,-9.415811538696289,0.3468620181083679,-0.28013938665390015,0.07300886511802673,-0.027839792892336845,-0.9567739963531494
93.2422555,22.73748016357422,-9.350077629089355,0.3700478672981262,-0.2803840637207031,0.07315476983785629,-0.02793627791106701,-0.9566884636878967
93.3054324,22.6427001953125,-9.288100242614746,0.3933553993701935,-0.2806091010570526,0.07325989753007889,-0.02785784751176834,-0.9566166400909424
93.3684664,22.55287742614746,-9.229873657226562,0.4167279303073883,-0.28081461787223816,0.07333503663539886,-0.02761630155146122,-0.9565576314926147
93.4313862,22.468019485473633,-9.175381660461426,0.4401533007621765,-0.28100281953811646,0.0733305886387825,-0.02721112221479416,-0.956514298915863
93.4944114,22.38813018798828,-9.124593734741211,0.46361297369003296,-0.2811742126941681,0.07325538992881775,-0.02665875479578972,-0.9564852714538574
93.5575622,22.309772491455078,-9.07531452178955,0.4881686270236969,-0.28133729100227356,0.0730932205915451,-0.02594226412475109,-0.9564694166183472
93.6206661,22.24007225036621,-9.03196907043457,0.5115455985069275,-0.2814784049987793,0.07285158336162567,-0.025146331638097763,-0.9564675688743591
93.6837351,22.17534828186035,-8.992166519165039,0.5348221063613892,-0.2816072106361389,0.07251305878162384,-0.024260209873318672,-0.9564783573150635
93.7465505,22.11559295654297,-8.955832481384277,0.5579588413238525,-0.281725138425827,0.07206739485263824,-0.02330394834280014,-0.9565010070800781
93.8096806,22.060794830322266,-8.922883987426758,0.5809163451194763,-0.28183409571647644,0.0715048611164093,-0.022297661751508713,-0.9565351605415344
93.872733,22.010936737060547,-8.893240928649902,0.6036257743835449,-0.28193527460098267,0.0708252564072609,-0.021261921152472496,-0.9565795063972473
93.935598,21.965984344482422,-8.866803169250488,0.6260803937911987,-0.28203028440475464,0.0700109601020813,-0.020211322233080864,-0.9566341638565063
93.998773,21.9259033203125,-8.843473434448242,0.6482522487640381,-0.2821217179298401,0.06904539465904236,-0.01917043700814247,-0.9566988348960876
94.0618063,21.890642166137695,-8.823156356811523,0.6701064705848694,-0.2822103202342987,0.06792567670345306,-0.01814710721373558,-0.9567728042602539
94.124596,21.860139846801758,-8.805745124816895,0.6915844678878784,-0.2822967767715454,0.06665664166212082,-0.01715533249080181,-0.9568548202514648
94.1877702,21.834331512451172,-8.791144371032715,0.7126296758651733,-0.28238236904144287,0.06524203717708588,-0.01621096208691597,-0.9569435715675354
94.2508153,21.813125610351562,-8.779243469238281,0.7332322597503662,-0.2824677526950836,0.06367351859807968,-0.01532245334237814,-0.9570386409759521
94.3134585,21.797121047973633,-8.770330429077148,0.7524265646934509,-0.28254973888397217,0.06203065440058708,-0.014529780484735966,-0.9571347236633301
94.3765354,21.784608840942383,-8.763416290283203,0.7720760107040405,-0.2826363146305084,0.06016053631901741,-0.01375864539295435,-0.9572398662567139
94.4395573,21.776369094848633,-8.75890827178955,0.7911678552627563,-0.28272345662117004,0.05815071612596512,-0.013052166439592838,-0.9573482275009155
94.5026068,21.772275924682617,-8.756708145141602,0.8096645474433899,-0.28281083703041077,0.05600918084383011,-0.012409411370754242,-0.9574586749076843
94.5654244,21.772178649902344,-8.756720542907715,0.8275290131568909,-0.28289809823036194,0.05374527722597122,-0.011827654205262661,-0.9575700163841248
94.6286429,21.77592658996582,-8.758852005004883,0.8447257876396179,-0.28298482298851013,0.05136992037296295,-0.011302358470857143,-0.9576810598373413
94.6909839,21.78334617614746,-8.763008117675781,0.8612204194068909,-0.2830698490142822,0.04889544099569321,-0.01082766242325306,-0.9577909708023071
94.754105,21.794267654418945,-8.769098281860352,0.8769776225090027,-0.28315308690071106,0.04632946476340294,-0.010395916178822517,-0.9578986167907715
94.8171484,21.808496475219727,-8.777031898498535,0.8919586539268494,-0.283233106136322,0.043701622635126114,-0.010001830756664276,-0.9580027461051941
94.8801347,21.825843811035156,-8.78671932220459,0.9061612486839294,-0.2833090126514435,0.04101194068789482,-0.009633883833885193,-0.9581030011177063
94.9430694,21.846113204956055,-8.798072814941406,0.9195509552955627,-0.2833801209926605,0.038276705890893936,-0.009284250438213348,-0.958198606967926
95.0062101,21.869104385375977,-8.811001777648926,0.9321073293685913,-0.28344565629959106,0.03551000356674194,-0.008944517932832241,-0.9582889080047607
95.0692396,21.89461326599121,-8.825419425964355,0.9438165426254272,-0.28350478410720825,0.03272383660078049,-0.008606329560279846,-0.9583737254142761
95.132777,21.92243003845215,-8.841235160827637,0.954670786857605,-0.2835569381713867,0.029929352924227715,-0.008261505514383316,-0.9584526419639587
95.1959011,21.953824996948242,-8.85920524597168,0.9651229977607727,-0.2836037576198578,0.027004005387425423,-0.00788498017936945,-0.9585288763046265
95.2588647,21.98572540283203,-8.87760066986084,0.9742223024368286,-0.28364065289497375,0.024201547726988792,-0.007501217070966959,-0.958595871925354
95.3218753,22.01930809020996,-8.897115707397461,0.982481837272644,-0.2836686074733734,0.02145129255950451,-0.007096203044056892,-0.9586562514305115
95.384754,22.054370880126953,-8.91765308380127,0.9899211525917053,-0.2836885452270508,0.01870456524193287,-0.006655938923358917,-0.9587109684944153
